tf,target,weight,label
JUN,H2AFV,0.0,0
JUND,H2AFV,0.0,0
POU2F2,H2AFV,0.8212384487692427,0
KLF3,H2AFV,0.0,0
BCL11A,H2AFV,0.0,0
MEF2D,PPP1R2,0.0,0
E2F4,PPP1R2,1.2170958328412231,0
SATB1,PPP1R2,0.0,0
IRF1,PPP1R2,0.0,0
ATF6,PPP1R2,-0.7235956745187133,0
JUN,PPP1R2,0.0,0
JUND,PPP1R2,-0.7899090462964143,0
POU2F2,PPP1R2,1.053686592611792,0
KLF3,PPP1R2,0.0,0
BCL11A,PPP1R2,0.0,0
MEF2D,ST6GAL1,0.0,0
E2F4,ST6GAL1,-0.905163748445596,0
SATB1,ST6GAL1,0.0,0
IRF1,ST6GAL1,0.0,0
ATF6,ST6GAL1,0.9716877387211587,0
JUN,ST6GAL1,0.0,0
JUND,ST6GAL1,0.0,0
POU2F2,ST6GAL1,0.0,0
KLF3,ST6GAL1,0.8337672098909262,0
BCL11A,ST6GAL1,0.0,0
MEF2D,C12orf45,0.0,0
E2F4,C12orf45,1.6502864037467688,0
SATB1,C12orf45,0.0,0
IRF1,C12orf45,0.0,0
ATF6,C12orf45,0.9640070189050538,0
JUN,C12orf45,0.0,0
JUND,C12orf45,1.0063383550640632,0
POU2F2,C12orf45,-0.7960954501490828,0
KLF3,C12orf45,0.0,0
BCL11A,C12orf45,0.0,0
MEF2D,UCHL1,1.47615239824861,0
E2F4,UCHL1,0.0,0
SATB1,UCHL1,0.0,0
IRF1,UCHL1,0.0,0
ATF6,UCHL1,0.0,0
JUN,UCHL1,0.0,0
JUND,UCHL1,0.0,0
POU2F2,UCHL1,1.352701095818287,0
KLF3,UCHL1,1.2140436102142007,0
BCL11A,UCHL1,0.0,0
MEF2D,RPLP1,0.0,1
E2F4,RPLP1,0.0,1
SATB1,RPLP1,-0.7766940812029922,1
IRF1,RPLP1,0.0,1
ATF6,RPLP1,-1.5746229294682896,1
JUN,RPLP1,0.0,1
JUND,RPLP1,0.0,1
POU2F2,RPLP1,1.7010368180795057,1
KLF3,RPLP1,0.0,1
BCL11A,RPLP1,0.0,1
MEF2D,RPL36,0.0,1
E2F4,RPL36,0.0,1
SATB1,RPL36,0.0,1
IRF1,RPL36,-0.9211326790459213,1
ATF6,RPL36,-2.418474256417485,1
JUN,RPL36,0.0,1
JUND,RPL36,0.0,1
POU2F2,RPL36,1.299517985984499,1
KLF3,RPL36,0.0,1
BCL11A,RPL36,1.1614821972811804,1
MEF2D,RPL39,1.2303870861471107,1
E2F4,RPL39,0.0,1
SATB1,RPL39,0.0,1
IRF1,RPL39,-0.9751640025377534,1
ATF6,RPL39,-1.849472718407819,1
JUN,RPL39,0.0,1
JUND,RPL39,0.0,1
POU2F2,RPL39,2.5526741444809153,1
KLF3,RPL39,0.0,1
BCL11A,RPL39,0.7326360782636752,1
MEF2D,IGHM,0.0,1
E2F4,IGHM,0.0,1
SATB1,IGHM,0.0,1
IRF1,IGHM,1.7584601135598086,1
ATF6,IGHM,0.0,1
JUN,IGHM,0.0,1
JUND,IGHM,0.0,1
POU2F2,IGHM,0.0,1
KLF3,IGHM,1.2986679585211593,1
BCL11A,IGHM,0.89080198867006,1
MEF2D,EEF1A1,0.0,1
E2F4,EEF1A1,0.0,1
SATB1,EEF1A1,0.0,1
IRF1,EEF1A1,-1.7334469228920728,1
ATF6,EEF1A1,-2.323472066932586,1
JUN,EEF1A1,0.0,1
JUND,EEF1A1,0.0,1
POU2F2,EEF1A1,3.006744770172178,1
KLF3,EEF1A1,-1.1829148966866134,1
BCL11A,EEF1A1,1.2744864291654212,1
MEF2D,RPS8,0.0,1
E2F4,RPS8,0.0,1
SATB1,RPS8,0.0,1
IRF1,RPS8,-0.8990815721451627,1
ATF6,RPS8,-2.4968186368324052,1
JUN,RPS8,0.0,1
JUND,RPS8,0.0,1
POU2F2,RPS8,1.706258110674078,1
KLF3,RPS8,0.0,1
BCL11A,RPS8,1.2852816657228718,1
MEF2D,RPS3A,0.0,1
E2F4,RPS3A,0.0,1
SATB1,RPS3A,0.0,1
IRF1,RPS3A,-1.4554995133997561,1
ATF6,RPS3A,-1.8953352690807403,1
JUN,RPS3A,0.0,1
JUND,RPS3A,-0.9347628898331046,1
POU2F2,RPS3A,1.701130243155385,1
KLF3,RPS3A,0.0,1
BCL11A,RPS3A,1.7951802604950478,1
MEF2D,MTDH,0.0,1
E2F4,MTDH,0.0,1
SATB1,MTDH,0.0,1
IRF1,MTDH,1.350207737817412,1
ATF6,MTDH,2.223458695352677,1
JUN,MTDH,0.0,1
JUND,MTDH,0.0,1
POU2F2,MTDH,0.0,1
KLF3,MTDH,0.0,1
BCL11A,MTDH,0.0,1
MEF2D,UBA52,0.0,1
E2F4,UBA52,0.0,1
SATB1,UBA52,0.0,1
IRF1,UBA52,-0.9422971827611327,1
ATF6,UBA52,-1.78792556538504,1
JUN,UBA52,0.0,1
JUND,UBA52,0.0,1
POU2F2,UBA52,1.386875835704284,1
KLF3,UBA52,0.0,1
BCL11A,UBA52,1.8652645456430261,1
MEF2D,IGHV3-20,0.0,1
E2F4,IGHV3-20,0.0,1
SATB1,IGHV3-20,0.0,1
IRF1,IGHV3-20,-1.7207177114678243,1
ATF6,IGHV3-20,-2.809276328425382,1
JUN,IGHV3-20,0.0,1
JUND,IGHV3-20,0.0,1
POU2F2,IGHV3-20,0.0,1
KLF3,IGHV3-20,2.2617743002634145,1
BCL11A,IGHV3-20,0.86713930990425,1
MEF2D,MT-ND2,1.9375314911618113,1
E2F4,MT-ND2,0.0,1
SATB1,MT-ND2,0.0,1
IRF1,MT-ND2,0.0,1
ATF6,MT-ND2,-1.1070495667629634,1
JUN,MT-ND2,0.0,1
JUND,MT-ND2,0.9261493307529254,1
POU2F2,MT-ND2,1.409516181445478,1
KLF3,MT-ND2,0.0,1
BCL11A,MT-ND2,0.838968990964032,1
MEF2D,RPL31,0.0,1
E2F4,RPL31,0.0,1
SATB1,RPL31,0.0,1
IRF1,RPL31,-1.613918529225922,1
ATF6,RPL31,-2.2208225797980194,1
JUN,RPL31,0.0,1
JUND,RPL31,0.0,1
POU2F2,RPL31,1.931106453358924,1
KLF3,RPL31,0.0,1
BCL11A,RPL31,2.071753496320352,1
MEF2D,RPL37A,0.0,1
E2F4,RPL37A,0.0,1
SATB1,RPL37A,0.0,1
IRF1,RPL37A,-1.7223046868568765,1
ATF6,RPL37A,-1.6568161848793437,1
JUN,RPL37A,0.0,1
JUND,RPL37A,0.0,1
POU2F2,RPL37A,1.7550666521082139,1
KLF3,RPL37A,0.0,1
BCL11A,RPL37A,1.9309156693506313,1
MEF2D,RPS26,0.0,1
E2F4,RPS26,0.0,1
SATB1,RPS26,0.0,1
IRF1,RPS26,-1.1559326566403163,1
ATF6,RPS26,-1.9284181797387758,1
JUN,RPS26,0.0,1
JUND,RPS26,0.0,1
POU2F2,RPS26,0.0,1
KLF3,RPS26,0.0,1
BCL11A,RPS26,0.0,1
MEF2D,CD74,0.0,1
E2F4,CD74,1.0698883819810048,1
SATB1,CD74,-1.2663081727428214,1
IRF1,CD74,0.0,1
ATF6,CD74,-1.4181432203601112,1
JUN,CD74,0.0,1
JUND,CD74,0.8703251317463353,1
POU2F2,CD74,1.3315268221883478,1
KLF3,CD74,0.0,1
BCL11A,CD74,0.8311383752746678,1
MEF2D,IGHV3-43,0.0,1
E2F4,IGHV3-43,0.0,1
SATB1,IGHV3-43,0.0,1
IRF1,IGHV3-43,-1.8073943098229286,1
ATF6,IGHV3-43,-2.824596434457942,1
JUN,IGHV3-43,0.0,1
JUND,IGHV3-43,0.0,1
POU2F2,IGHV3-43,0.0,1
KLF3,IGHV3-43,2.063492956423566,1
BCL11A,IGHV3-43,1.0217648994494815,1
MEF2D,RPSA,0.0,1
E2F4,RPSA,0.0,1
SATB1,RPSA,0.0,1
IRF1,RPSA,-0.8420627451991859,1
ATF6,RPSA,-1.9564930545575832,1
JUN,RPSA,0.0,1
JUND,RPSA,0.0,1
POU2F2,RPSA,1.4944363832010223,1
KLF3,RPSA,0.0,1
BCL11A,RPSA,1.9686941938251763,1
MEF2D,MT-ATP6,2.1958420283245474,1
E2F4,MT-ATP6,0.0,1
SATB1,MT-ATP6,0.0,1
IRF1,MT-ATP6,0.0,1
ATF6,MT-ATP6,-1.835902155875164,1
JUN,MT-ATP6,0.0,1
JUND,MT-ATP6,0.0,1
POU2F2,MT-ATP6,1.6753500414541431,1
KLF3,MT-ATP6,0.0,1
BCL11A,MT-ATP6,0.0,1
MEF2D,FTL,0.0,1
E2F4,FTL,0.0,1
SATB1,FTL,0.0,1
IRF1,FTL,-1.5342777618248595,1
ATF6,FTL,0.0,1
JUN,FTL,0.0,1
JUND,FTL,-1.6896052225999032,1
POU2F2,FTL,1.0167507212690854,1
KLF3,FTL,0.0,1
BCL11A,FTL,0.755938123098945,1
MEF2D,CD79A,0.0,1
E2F4,CD79A,0.0,1
SATB1,CD79A,0.0,1
IRF1,CD79A,1.8175934345991511,1
ATF6,CD79A,0.0,1
JUN,CD79A,0.0,1
JUND,CD79A,0.9393444320575506,1
POU2F2,CD79A,0.0,1
KLF3,CD79A,-0.7765918073816159,1
BCL11A,CD79A,-1.1889441460990313,1
MEF2D,RPL17,0.0,1
E2F4,RPL17,0.0,1
SATB1,RPL17,0.0,1
IRF1,RPL17,-1.6675797236830712,1
ATF6,RPL17,-1.1318937297104759,1
JUN,RPL17,0.0,1
JUND,RPL17,0.8134870736625675,1
POU2F2,RPL17,0.8255427597028393,1
KLF3,RPL17,0.9696533250349814,1
BCL11A,RPL17,1.7042144560277086,1
MEF2D,RPS20,0.0,1
E2F4,RPS20,0.0,1
SATB1,RPS20,0.0,1
IRF1,RPS20,-1.217346804572017,1
ATF6,RPS20,-2.281013530311467,1
JUN,RPS20,0.0,1
JUND,RPS20,0.0,1
POU2F2,RPS20,1.8705470750854483,1
KLF3,RPS20,0.0,1
BCL11A,RPS20,1.9597250130324713,1
MEF2D,MT-ND1,2.2963278087686865,1
E2F4,MT-ND1,0.0,1
SATB1,MT-ND1,0.0,1
IRF1,MT-ND1,0.0,1
ATF6,MT-ND1,0.0,1
JUN,MT-ND1,0.0,1
JUND,MT-ND1,1.330540462607694,1
POU2F2,MT-ND1,2.000760005193819,1
KLF3,MT-ND1,-0.9648705830525987,1
BCL11A,MT-ND1,1.3556137864999773,1
MEF2D,TXNIP,0.0,1
E2F4,TXNIP,0.0,1
SATB1,TXNIP,1.3605566476133928,1
IRF1,TXNIP,0.0,1
ATF6,TXNIP,-1.6499438964225897,1
JUN,TXNIP,0.0,1
JUND,TXNIP,-1.5327744957240206,1
POU2F2,TXNIP,0.0,1
KLF3,TXNIP,0.0,1
BCL11A,TXNIP,-1.0432886577863876,1
MEF2D,TMA7,0.0,1
E2F4,TMA7,1.598237347372621,1
SATB1,TMA7,0.0,1
IRF1,TMA7,0.0,1
ATF6,TMA7,-1.9316395043073389,1
JUN,TMA7,0.0,1
JUND,TMA7,1.2284211178858067,1
POU2F2,TMA7,1.5512570799608998,1
KLF3,TMA7,1.320257996043486,1
BCL11A,TMA7,1.0833090599361626,1
MEF2D,ISG20,0.0,1
E2F4,ISG20,0.0,1
SATB1,ISG20,0.0,1
IRF1,ISG20,1.669563796626089,1
ATF6,ISG20,0.0,1
JUN,ISG20,0.0,1
JUND,ISG20,0.0,1
POU2F2,ISG20,-1.702553974028812,1
KLF3,ISG20,0.0,1
BCL11A,ISG20,-2.2925932916723655,1
MEF2D,EVI2B,-1.1345122166473096,1
E2F4,EVI2B,0.0,1
SATB1,EVI2B,0.0,1
IRF1,EVI2B,0.0,1
ATF6,EVI2B,-2.6545508587444124,1
JUN,EVI2B,0.0,1
JUND,EVI2B,0.0,1
POU2F2,EVI2B,1.4937066798493248,1
KLF3,EVI2B,-0.6956616187136746,1
BCL11A,EVI2B,0.9847731981822055,1
MEF2D,CRELD2,0.7878337076996791,1
E2F4,CRELD2,1.161689164779785,1
SATB1,CRELD2,-0.8210479586119935,1
IRF1,CRELD2,0.0,1
ATF6,CRELD2,0.9853046442157378,1
JUN,CRELD2,0.0,1
JUND,CRELD2,-1.1281808874866053,1
POU2F2,CRELD2,-0.9753610075122355,1
KLF3,CRELD2,0.0,1
BCL11A,CRELD2,-1.008685442046731,1
MEF2D,NBEAL1,0.0,1
E2F4,NBEAL1,0.0,1
SATB1,NBEAL1,0.0,1
IRF1,NBEAL1,-1.3450980271679849,1
ATF6,NBEAL1,-1.1025064195213286,1
JUN,NBEAL1,0.0,1
JUND,NBEAL1,1.3336296823554372,1
POU2F2,NBEAL1,0.8203428139784104,1
KLF3,NBEAL1,1.1460925151395462,1
BCL11A,NBEAL1,1.5641910107455506,1
MEF2D,RPL36AL,0.0,1
E2F4,RPL36AL,0.0,1
SATB1,RPL36AL,0.0,1
IRF1,RPL36AL,-0.8331550854331986,1
ATF6,RPL36AL,-2.9083781635430173,1
JUN,RPL36AL,0.0,1
JUND,RPL36AL,0.0,1
POU2F2,RPL36AL,0.97089520103322,1
KLF3,RPL36AL,0.0,1
BCL11A,RPL36AL,1.342227164460392,1
MEF2D,SLC25A6,0.0,1
E2F4,SLC25A6,0.0,1
SATB1,SLC25A6,0.0,1
IRF1,SLC25A6,-1.5223239858642381,1
ATF6,SLC25A6,-2.1000958763197044,1
JUN,SLC25A6,0.0,1
JUND,SLC25A6,0.0,1
POU2F2,SLC25A6,2.38250237139767,1
KLF3,SLC25A6,0.0,1
BCL11A,SLC25A6,1.6011512790262659,1
MEF2D,YPEL5,0.0,1
E2F4,YPEL5,0.0,1
SATB1,YPEL5,-0.9875536765371409,1
IRF1,YPEL5,0.8177154111403403,1
ATF6,YPEL5,0.0,1
JUN,YPEL5,0.0,1
JUND,YPEL5,0.0,1
POU2F2,YPEL5,-1.960293203239842,1
KLF3,YPEL5,0.0,1
BCL11A,YPEL5,-0.7798715939474138,1
MEF2D,RPL22L1,0.0,1
E2F4,RPL22L1,0.9081656034824022,1
SATB1,RPL22L1,0.0,1
IRF1,RPL22L1,0.0,1
ATF6,RPL22L1,-0.8041250614206296,1
JUN,RPL22L1,0.0,1
JUND,RPL22L1,-1.7256293645539127,1
POU2F2,RPL22L1,-1.4674170290707937,1
KLF3,RPL22L1,0.0,1
BCL11A,RPL22L1,0.0,1
MEF2D,FTH1,1.1394741954910346,1
E2F4,FTH1,1.1985505797280607,1
SATB1,FTH1,0.0,1
IRF1,FTH1,-1.5632457376271096,1
ATF6,FTH1,-2.301310163162518,1
JUN,FTH1,0.0,1
JUND,FTH1,-0.8958075560642329,1
POU2F2,FTH1,2.124495669895978,1
KLF3,FTH1,0.0,1
BCL11A,FTH1,0.0,1
MEF2D,KDELR2,-0.9432343807395278,1
E2F4,KDELR2,1.0507601768676065,1
SATB1,KDELR2,0.0,1
IRF1,KDELR2,0.0,1
ATF6,KDELR2,0.8359563971277177,1
JUN,KDELR2,0.0,1
JUND,KDELR2,-1.6886424118436423,1
POU2F2,KDELR2,-2.679347006617988,1
KLF3,KDELR2,0.0,1
BCL11A,KDELR2,-1.5928541874094788,1
MEF2D,SSR3,-0.9308312252308483,1
E2F4,SSR3,1.5318214699994552,1
SATB1,SSR3,-1.06289165474025,1
IRF1,SSR3,-0.8521730684035594,1
ATF6,SSR3,0.0,1
JUN,SSR3,0.0,1
JUND,SSR3,0.0,1
POU2F2,SSR3,0.0,1
KLF3,SSR3,0.0,1
BCL11A,SSR3,0.0,1
MEF2D,C19orf70,0.0,1
E2F4,C19orf70,1.7040983327728547,1
SATB1,C19orf70,-0.835308327205462,1
IRF1,C19orf70,0.0,1
ATF6,C19orf70,1.3279099928465292,1
JUN,C19orf70,0.0,1
JUND,C19orf70,1.051202219412239,1
POU2F2,C19orf70,0.0,1
KLF3,C19orf70,0.0,1
BCL11A,C19orf70,0.0,1
MEF2D,RRBP1,1.3747401924765088,1
E2F4,RRBP1,0.9339636392827119,1
SATB1,RRBP1,0.0,1
IRF1,RRBP1,2.3880608975578186,1
ATF6,RRBP1,1.4188345155967088,1
JUN,RRBP1,0.0,1
JUND,RRBP1,0.0,1
POU2F2,RRBP1,1.6924975124895583,1
KLF3,RRBP1,0.0,1
BCL11A,RRBP1,-1.6254074739178874,1
MEF2D,RP5-1171I10.5,0.0,1
E2F4,RP5-1171I10.5,0.0,1
SATB1,RP5-1171I10.5,2.547891355793024,1
IRF1,RP5-1171I10.5,0.8551002065067705,1
ATF6,RP5-1171I10.5,1.0793128429240546,1
JUN,RP5-1171I10.5,0.0,1
JUND,RP5-1171I10.5,0.0,1
POU2F2,RP5-1171I10.5,0.0,1
KLF3,RP5-1171I10.5,-1.2166346018986245,1
BCL11A,RP5-1171I10.5,-1.1748641047650399,1
MEF2D,SRP14,0.0,1
E2F4,SRP14,1.278897229178735,1
SATB1,SRP14,0.0,1
IRF1,SRP14,0.7345024589753834,1
ATF6,SRP14,0.0,1
JUN,SRP14,0.0,1
JUND,SRP14,0.0,1
POU2F2,SRP14,0.0,1
KLF3,SRP14,0.0,1
BCL11A,SRP14,0.0,1
MEF2D,ARPC5L,1.5801144618277656,1
E2F4,ARPC5L,0.0,1
SATB1,ARPC5L,0.0,1
IRF1,ARPC5L,0.0,1
ATF6,ARPC5L,0.8477803455654824,1
JUN,ARPC5L,0.0,1
JUND,ARPC5L,0.0,1
POU2F2,ARPC5L,2.4205651343041947,1
KLF3,ARPC5L,0.0,1
BCL11A,ARPC5L,0.0,1
MEF2D,C6orf48,0.0,1
E2F4,C6orf48,0.0,1
SATB1,C6orf48,0.0,1
IRF1,C6orf48,-0.7538238991634836,1
ATF6,C6orf48,-1.4013121667521546,1
JUN,C6orf48,0.0,1
JUND,C6orf48,-1.0830095205602757,1
POU2F2,C6orf48,1.2755723105138772,1
KLF3,C6orf48,0.0,1
BCL11A,C6orf48,2.2967215910104226,1
MEF2D,COX4I1,0.0,1
E2F4,COX4I1,1.0864648286001077,1
SATB1,COX4I1,0.0,1
IRF1,COX4I1,0.0,1
ATF6,COX4I1,0.0,1
JUN,COX4I1,0.0,1
JUND,COX4I1,0.0,1
POU2F2,COX4I1,0.0,1
KLF3,COX4I1,0.0,1
BCL11A,COX4I1,0.0,1
MEF2D,ATP6V0E1,0.0,1
E2F4,ATP6V0E1,1.525887375594929,1
SATB1,ATP6V0E1,0.0,1
IRF1,ATP6V0E1,0.7469734334390721,1
ATF6,ATP6V0E1,1.2526625924843915,1
JUN,ATP6V0E1,0.0,1
JUND,ATP6V0E1,-1.094156729820742,1
POU2F2,ATP6V0E1,0.0,1
KLF3,ATP6V0E1,0.0,1
BCL11A,ATP6V0E1,0.0,1
MEF2D,SNRPE,0.0,1
E2F4,SNRPE,1.3625507495918259,1
SATB1,SNRPE,0.0,1
IRF1,SNRPE,0.0,1
ATF6,SNRPE,0.0,1
JUN,SNRPE,-0.7472251002356163,1
JUND,SNRPE,0.0,1
POU2F2,SNRPE,0.0,1
KLF3,SNRPE,0.0,1
BCL11A,SNRPE,1.393529836276534,1
MEF2D,PFDN5,0.0,1
E2F4,PFDN5,0.0,1
SATB1,PFDN5,0.0,1
IRF1,PFDN5,-0.8153248532708461,1
ATF6,PFDN5,-1.0046224702262183,1
JUN,PFDN5,0.0,1
JUND,PFDN5,0.0,1
POU2F2,PFDN5,0.8125600670222021,1
KLF3,PFDN5,-1.1422150966225015,1
BCL11A,PFDN5,0.8520601815367339,1
MEF2D,WHSC1,1.183692462392514,1
E2F4,WHSC1,0.0,1
SATB1,WHSC1,0.0,1
IRF1,WHSC1,0.0,1
ATF6,WHSC1,1.0368390642788792,1
JUN,WHSC1,0.0,1
JUND,WHSC1,-1.1633753976159236,1
POU2F2,WHSC1,0.0,1
KLF3,WHSC1,0.0,1
BCL11A,WHSC1,0.0,1
MEF2D,IGHV3-21,0.0,1
E2F4,IGHV3-21,0.0,1
SATB1,IGHV3-21,0.0,1
IRF1,IGHV3-21,0.0,1
ATF6,IGHV3-21,1.8364834631605056,1
JUN,IGHV3-21,0.0,1
JUND,IGHV3-21,0.0,1
POU2F2,IGHV3-21,0.0,1
KLF3,IGHV3-21,-1.3225161531441485,1
BCL11A,IGHV3-21,0.0,1
MEF2D,JTB,0.8085076350210052,1
E2F4,JTB,0.9647226374440337,1
SATB1,JTB,0.0,1
IRF1,JTB,0.0,1
ATF6,JTB,0.8068231595312457,1
JUN,JTB,0.0,1
JUND,JTB,-1.9577525421800783,1
POU2F2,JTB,0.7765143005099772,1
KLF3,JTB,0.0,1
BCL11A,JTB,0.0,1
MEF2D,ERP29,0.0,1
E2F4,ERP29,0.0,1
SATB1,ERP29,0.0,1
IRF1,ERP29,0.0,1
ATF6,ERP29,1.6433176208711613,1
JUN,ERP29,0.0,1
JUND,ERP29,-0.8956208814554147,1
POU2F2,ERP29,-0.9539476267061533,1
KLF3,ERP29,0.0,1
BCL11A,ERP29,0.8534520777452427,1
MEF2D,PSAP,-0.8308827754854676,1
E2F4,PSAP,0.995660318698186,1
SATB1,PSAP,0.0,1
IRF1,PSAP,0.0,1
ATF6,PSAP,0.0,1
JUN,PSAP,0.0,1
JUND,PSAP,0.7278714459569858,1
POU2F2,PSAP,0.0,1
KLF3,PSAP,0.0,1
BCL11A,PSAP,0.0,1
MEF2D,EIF3J,-1.0106527451419465,1
E2F4,EIF3J,0.9950217259626701,1
SATB1,EIF3J,0.0,1
IRF1,EIF3J,0.0,1
ATF6,EIF3J,0.0,1
JUN,EIF3J,0.0,1
JUND,EIF3J,1.2708291690548692,1
POU2F2,EIF3J,0.0,1
KLF3,EIF3J,1.1388095440322938,1
BCL11A,EIF3J,0.8038547307092796,1
MEF2D,KRTCAP2,0.8140030914230505,1
E2F4,KRTCAP2,0.0,1
SATB1,KRTCAP2,0.0,1
IRF1,KRTCAP2,-0.8196072316009901,1
ATF6,KRTCAP2,0.9508809203783235,1
JUN,KRTCAP2,-0.8868301422425549,1
JUND,KRTCAP2,0.0,1
POU2F2,KRTCAP2,-1.2475816863457831,1
KLF3,KRTCAP2,1.6179653006187011,1
BCL11A,KRTCAP2,0.0,1
MEF2D,SPCS2,-0.8924805082795747,1
E2F4,SPCS2,0.9575441775424067,1
SATB1,SPCS2,0.0,1
IRF1,SPCS2,-1.2570700745158832,1
ATF6,SPCS2,0.0,1
JUN,SPCS2,0.0,1
JUND,SPCS2,0.0,1
POU2F2,SPCS2,-0.777380923880587,1
KLF3,SPCS2,0.0,1
BCL11A,SPCS2,0.0,1
MEF2D,COX7B,0.8474011033104595,1
E2F4,COX7B,2.000509319708981,1
SATB1,COX7B,0.0,1
IRF1,COX7B,0.0,1
ATF6,COX7B,-0.8503917730747047,1
JUN,COX7B,0.0,1
JUND,COX7B,0.0,1
POU2F2,COX7B,0.0,1
KLF3,COX7B,1.4463859039642206,1
BCL11A,COX7B,1.1303855109170715,1
MEF2D,PSMB1,0.0,1
E2F4,PSMB1,1.2829432377349248,1
SATB1,PSMB1,0.8817523421937762,1
IRF1,PSMB1,0.0,1
ATF6,PSMB1,1.3086333330448674,1
JUN,PSMB1,0.0,1
JUND,PSMB1,0.0,1
POU2F2,PSMB1,-2.029760250554696,1
KLF3,PSMB1,0.0,1
BCL11A,PSMB1,-0.9949875577833277,1
MEF2D,BIRC3,0.0,1
E2F4,BIRC3,0.9045131133734612,1
SATB1,BIRC3,0.0,1
IRF1,BIRC3,-0.9478905837875236,1
ATF6,BIRC3,-2.916725440284727,1
JUN,BIRC3,0.0,1
JUND,BIRC3,0.0,1
POU2F2,BIRC3,1.3951770579769733,1
KLF3,BIRC3,0.9982448907618802,1
BCL11A,BIRC3,1.0845919077485635,1
MEF2D,TMED9,0.0,1
E2F4,TMED9,1.8138831901392214,1
SATB1,TMED9,0.0,1
IRF1,TMED9,0.0,1
ATF6,TMED9,2.8716510444132495,1
JUN,TMED9,0.0,1
JUND,TMED9,-0.748250461835019,1
POU2F2,TMED9,-2.1442265369317477,1
KLF3,TMED9,0.0,1
BCL11A,TMED9,-0.7857996859192444,1
MEF2D,MYL6,0.0,1
E2F4,MYL6,1.670825169013432,1
SATB1,MYL6,0.0,1
IRF1,MYL6,0.0,1
ATF6,MYL6,0.0,1
JUN,MYL6,0.0,1
JUND,MYL6,0.0,1
POU2F2,MYL6,-1.853408436549459,1
KLF3,MYL6,0.0,1
BCL11A,MYL6,0.0,1
MEF2D,ATOX1,1.1869717855673867,1
E2F4,ATOX1,0.8283841823679099,1
SATB1,ATOX1,0.0,1
IRF1,ATOX1,0.0,1
ATF6,ATOX1,0.0,1
JUN,ATOX1,0.0,1
JUND,ATOX1,0.0,1
POU2F2,ATOX1,0.0,1
KLF3,ATOX1,0.9694578368751011,1
BCL11A,ATOX1,0.0,1
MEF2D,CFLAR,0.7975978649207802,1
E2F4,CFLAR,0.0,1
SATB1,CFLAR,1.9018373238328923,1
IRF1,CFLAR,-1.0596739799967265,1
ATF6,CFLAR,0.8563516010558432,1
JUN,CFLAR,0.0,1
JUND,CFLAR,0.0,1
POU2F2,CFLAR,0.0,1
KLF3,CFLAR,1.4840624484852936,1
BCL11A,CFLAR,0.0,1
MEF2D,SSR2,0.0,1
E2F4,SSR2,1.3139526946257654,1
SATB1,SSR2,-1.055803783511087,1
IRF1,SSR2,0.0,1
ATF6,SSR2,0.0,1
JUN,SSR2,0.0,1
JUND,SSR2,-1.036301027223981,1
POU2F2,SSR2,0.0,1
KLF3,SSR2,0.0,1
BCL11A,SSR2,1.6815810722748932,1
MEF2D,ERGIC3,-1.2920159342550677,1
E2F4,ERGIC3,0.0,1
SATB1,ERGIC3,-1.002542987110741,1
IRF1,ERGIC3,0.9530390893529633,1
ATF6,ERGIC3,1.7733992086477377,1
JUN,ERGIC3,0.0,1
JUND,ERGIC3,-1.649689592542798,1
POU2F2,ERGIC3,-0.8637373307530642,1
KLF3,ERGIC3,0.0,1
BCL11A,ERGIC3,0.0,1
MEF2D,HSPE1,1.1391719683848167,1
E2F4,HSPE1,2.593825928752891,1
SATB1,HSPE1,-1.2030312772507032,1
IRF1,HSPE1,-1.3532227980952107,1
ATF6,HSPE1,0.0,1
JUN,HSPE1,0.0,1
JUND,HSPE1,0.0,1
POU2F2,HSPE1,0.0,1
KLF3,HSPE1,0.0,1
BCL11A,HSPE1,0.0,1
MEF2D,SDC1,0.0,1
E2F4,SDC1,0.0,1
SATB1,SDC1,0.0,1
IRF1,SDC1,0.7086880619098958,1
ATF6,SDC1,2.587920708849443,1
JUN,SDC1,0.0,1
JUND,SDC1,0.0,1
POU2F2,SDC1,0.0,1
KLF3,SDC1,0.7757048415911412,1
BCL11A,SDC1,0.0,1
MEF2D,GABPB1-AS1,0.0,1
E2F4,GABPB1-AS1,0.0,1
SATB1,GABPB1-AS1,1.4666763166384913,1
IRF1,GABPB1-AS1,2.49847696109596,1
ATF6,GABPB1-AS1,1.6066495933323102,1
JUN,GABPB1-AS1,0.0,1
JUND,GABPB1-AS1,0.0,1
POU2F2,GABPB1-AS1,0.0,1
KLF3,GABPB1-AS1,1.132159499294034,1
BCL11A,GABPB1-AS1,0.0,1
MEF2D,UBB,0.0,1
E2F4,UBB,0.911156295869924,1
SATB1,UBB,0.9788286790079979,1
IRF1,UBB,0.7727246060325841,1
ATF6,UBB,1.7939515698466968,1
JUN,UBB,0.0,1
JUND,UBB,0.9987358561711664,1
POU2F2,UBB,-0.8216829129830268,1
KLF3,UBB,0.0,1
BCL11A,UBB,-1.3039302210253276,1
MEF2D,TIMM13,0.0,1
E2F4,TIMM13,0.0,1
SATB1,TIMM13,0.0,1
IRF1,TIMM13,0.0,1
ATF6,TIMM13,1.1179538599883614,1
JUN,TIMM13,0.0,1
JUND,TIMM13,-0.7968171332345797,1
POU2F2,TIMM13,0.0,1
KLF3,TIMM13,0.9920351445701646,1
