Cell,Pms1,Prrx2,Ets1,Tet2,Crebrf,Gli3,Zhx2,A630089N07Rik,Zfhx4,Pbx3
15_55_66__s4,0.44696955837718344,0.35612675029628427,0.540952471129213,0.45881739704411817,0.35153448134014387,0.48418197577916794,0.4837470626348127,0.35345921685149956,0.47598235519871085,0.31418412218025327
14_77_80__s2,0.250671852891357,0.5949133020413762,0.576685339916297,0.5292435780038649,0.626527060816028,0.4219731515013923,0.6601640393167616,0.22491950648018733,0.54110128611562,0.23799043663710776
14_40_91__s4,0.2399084188179806,0.5860329392517662,0.5758448111037737,0.5362163293050741,0.6146903183495636,0.4148733975247307,0.6501495834463512,0.2172524212520334,0.5359049905492429,0.23142349731317746
14_15_77__s2,0.3152899280507934,0.5813113045405017,0.5722567234758239,0.5162306095549275,0.6219586060307706,0.5013581143287198,0.6155781769889747,0.26940386832334484,0.5107835747913831,0.2662963108717988
16_23_43__s1,0.3803219972083247,0.26032256151296856,0.4832960625053181,0.42215671753718653,0.3207114089705341,0.4176165203399811,0.4348460520262387,0.3593305116087638,0.4545342309573793,0.358650428409717
14_63_86__s4,0.2536116581255388,0.4737941151674128,0.5720479555327519,0.5281503225056928,0.5437867600156872,0.4150360829721304,0.6105234224288517,0.22867952981398926,0.5369348114213466,0.23685598981189712
15_07_59__s1,0.33366865096387693,0.3553623242607073,0.597294851159089,0.4870744824866962,0.4111751660197601,0.433440715149341,0.538960022635363,0.2835769806514451,0.49453939231500577,0.2819384230450517
15_37_60__s6,0.2379840361478412,0.5105886462732672,0.568782994513253,0.5470180129840435,0.6129584710897834,0.397081802199981,0.6235156458034165,0.21573148783400992,0.5252776713467232,0.22552150826246192
14_53_90__s3,0.36354962247610345,0.27248402861693866,0.536438893589633,0.437105374422813,0.38977438514371354,0.39640741514703365,0.4778425363122051,0.34961366031230035,0.4299824885947339,0.36882186332976524
17_79_16__s4,0.27766777913226,0.4835881355577723,0.5579544968656129,0.5215039917296447,0.566049028779915,0.4275299690853021,0.6730620794182258,0.24884268816156532,0.535911360098343,0.2478608230238862
16_91_64__s2,0.4116870272763736,0.27147633059256326,0.45432498982994407,0.4343919715407052,0.37550227751000975,0.43387622011455856,0.42094674693366,0.3739023580462415,0.4581827056123161,0.3486056575982206
13_05_43__s5,0.262243698779749,0.5641733171491501,0.5954494035652809,0.5206441394866383,0.5974836406529023,0.44319007422764045,0.6638024201189353,0.23116692869271016,0.5382342891167432,0.24280527934312976
17_33_20__s6,0.3248008697965376,0.34335398806567924,0.5390835210776858,0.4870766186676099,0.429033018566047,0.4156688967299288,0.5097326286462461,0.2811388803815624,0.500049174685971,0.27523528322708535
15_59_38__s5,0.5037808276994094,0.25944258548426463,0.5467179091900212,0.42637790523411273,0.3272551261318521,0.4974092348537835,0.4058748890990428,0.41787487988631855,0.44675514831222324,0.3810104577670195
17_36_76__s8,0.2918144786789456,0.4610005427863066,0.5640467243875863,0.516172253072972,0.5695885363245882,0.4345744876395138,0.6539827216775894,0.2533519560864843,0.5349044643613237,0.2514273784643159
13_41_41__s6,0.44869742291967946,0.35832745654929044,0.5505040908769523,0.44223532449436986,0.41398837199165667,0.49727132675876395,0.5647060765640541,0.3723767242520555,0.46532108828611707,0.3369079780883002
13_10_94__s6,0.36971461696265484,0.3310358841166188,0.5268519305672009,0.43565681595640776,0.3629742285665816,0.45769518320758973,0.4911146813774989,0.36620083617019816,0.4323434811390394,0.37829091254639796
17_52_50__s2,0.37068921685566186,0.2845861799998223,0.5444075540955482,0.44146249567214274,0.4067434976712646,0.40482568702952076,0.4934582859461066,0.34818440193423905,0.4348649903991721,0.3603393103558537
17_30_34__s7,0.2722682210805594,0.4237079195828032,0.5446403476038729,0.5139211297992661,0.5437558447961863,0.4003257754211569,0.5954291195357245,0.24580605402240943,0.5202613760980678,0.2489914578510106
13_09_88__s5,0.3941430744746529,0.31974342624487795,0.5297411193340499,0.4396666722886805,0.3506411285757559,0.4697476282590564,0.4918787359052252,0.3694449170181084,0.4375915584961451,0.36600004732701935
17_95_40__s7,0.275050580023292,0.48098632988117584,0.593309105535696,0.5087748351750899,0.5298403612967237,0.43956768437884824,0.6447279837953449,0.24263372648846948,0.5373625984713866,0.2466792185152636
15_70_52__s7,0.25788215259678643,0.38321588438928317,0.49594192889472444,0.5167723826209126,0.5809722531862244,0.36137248871046224,0.5063704518306354,0.24546058542879992,0.5061754200622778,0.25751157579820344
15_32_23__s6,0.26268656310057475,0.4922370758702735,0.551991054651718,0.5468509042181594,0.6236451266845888,0.4158449778026015,0.6059168634477654,0.24084386439240357,0.522207270712671,0.24511339885556677
16_87_79__s3,0.5038528999665951,0.3332639945917604,0.5091578007346442,0.42584156617078783,0.3234889638665507,0.5431753906467126,0.4145639695740454,0.41749429936123034,0.4127674494800213,0.3684203028247493
15_62_31__s3,0.28989368817594025,0.488933483591247,0.6361722875402659,0.5151886806767232,0.5778966591436306,0.442114605829197,0.5889377172683583,0.25341007443250807,0.5216463476360017,0.26194511237364315
15_07_33__s3,0.3209364319831218,0.4686012211561031,0.6291130720030124,0.52114768543293,0.5797267019736989,0.43399733744936264,0.5926084381230271,0.26859609965311165,0.5059780007970245,0.2698812340504336
13_89_68__s3,0.30120101746931144,0.4789210692319044,0.6302342290584924,0.5251474498813732,0.6014680130507394,0.4302149461979656,0.5975159453513076,0.25972726791784745,0.5086465757428636,0.2651370679848486
17_02_45__s4,0.2952036630420283,0.504052771567471,0.6404404458947047,0.5172890252890874,0.6326499683807293,0.4455973794085872,0.5955160218285033,0.2567566422193761,0.5254366527732104,0.26854815207278904
17_67_76__s6,0.3366779633851253,0.33936475750951106,0.5369464598228194,0.4943284611496607,0.4298449101951518,0.41780670597645986,0.5468586164114863,0.28691797729694685,0.4949856549730727,0.2750579965666399
16_15_56__s7,0.2534315873848969,0.5124556699907531,0.5949480732366841,0.5226141986116927,0.5800121173804859,0.422373225033485,0.639033789852924,0.2270027299149265,0.5287100308139332,0.23791266721256418
13_06_67__s4,0.4637259503820962,0.374464935752792,0.5288211265468605,0.4262646827534493,0.3634751896493118,0.5057646466343606,0.542310750163796,0.4059199743822023,0.44750027127191244,0.3692581976823823
17_61_16__s6,0.2621773423036193,0.4362469673256179,0.5960292226594972,0.5298512221765711,0.6781007142695542,0.3782898787651208,0.5257481492723932,0.22520279590180997,0.4985915689541306,0.2432934013448339
16_46_05__s3,0.2807644393512239,0.42839787282655395,0.6011755362247514,0.5112665373371758,0.5296296903891862,0.41593691647396,0.5752491671630304,0.25006404351721867,0.5019561470308862,0.2539711286454144
13_43_24__s1,0.30083835036676326,0.4802284888863833,0.6159236648966665,0.5339393145854651,0.6002091911730995,0.4225304658817951,0.6039586922956481,0.25849732120194013,0.5063774502254978,0.26279988289326645
17_69_80__s3,0.3670186644762781,0.3178759858341059,0.5587565174511467,0.47718798578328037,0.396119072728191,0.4255042608629018,0.49980189474789716,0.3083424146897292,0.4858293303357399,0.29834749463422744
17_52_22__s6,0.30285579001333685,0.41650437071186225,0.580062872081296,0.5058103802318629,0.5089247781417781,0.4327955168172453,0.6083259676156328,0.2593068649009639,0.5177390679341818,0.2591445588072939
16_26_26__s6,0.4545347658478971,0.2955617144173222,0.5407961692925268,0.465361531835465,0.3452707325945753,0.46204004845595553,0.4780169475436701,0.35953003279132006,0.477143242621677,0.32824748611696863
17_65_89__s1,0.3561985072260855,0.332801947030053,0.6606335408586909,0.48894738886071226,0.6866013629685767,0.3875573070322129,0.3862025959203502,0.3010287850200747,0.46991547368847414,0.32540016566608876
13_17_35__s6,0.38250383586274805,0.2924408800070365,0.5383763292658625,0.465554550900527,0.4005697228019109,0.4283031772261844,0.48063612003990314,0.32718566084560663,0.4572155973037343,0.3204767459219878
16_80_15__s7,0.25662488471689193,0.5384431690176738,0.5996522597030027,0.5173216093224686,0.5482153177248845,0.43555555803367246,0.6455462726720833,0.22617139606259562,0.5344307638608976,0.23730004212261188
16_78_59__s1,0.2949121100048959,0.5249215268087579,0.6359666362688438,0.5205584836367038,0.6295410250481644,0.4467545310492659,0.61696815148843,0.2561903464499812,0.5277063298970205,0.2665287399846662
18_31_75__s8,0.27666470583662717,0.48455411298535184,0.5656996759658205,0.5129054186313108,0.56385182338957,0.4475005558088519,0.5901294935747309,0.25610015347035087,0.5449469263002317,0.2613225470598904
14_69_85__s1,0.4739321559303054,0.27489545295921747,0.5423103672580368,0.44328334117362017,0.36964761110416605,0.46776079362520456,0.4868078337602264,0.3834926254079257,0.4466540114697062,0.3515348259345698
17_44_04__s7,0.33968377139073946,0.2900837675221162,0.464754869726872,0.432311267825013,0.38381942693613835,0.3990501360186502,0.47000997853432347,0.3363195695996146,0.45614916573200165,0.3448372804701393
17_86_27__s4,0.2729529057915613,0.37589242253552374,0.5255892681492149,0.5152881810188013,0.5112808542638071,0.37625855972651007,0.4953748581742004,0.24777662003575504,0.5151736557235281,0.25312643706133325
